Course_ID,Course_Name,Category,Duration,Enrolled_Students,Completion_Rate,Platform,Price ,Rating 
1456,Course_1456,Marketing,63,3273,78.17783799,LinkedIn Learning,87.06566349,4.314326678
1457,Course_1457,Design,81,2963,72.24379284,Coursera,168.0767804,4.505519162
1458,Course_1458,Marketing,92,3785,78.75356521,LinkedIn Learning,95.17323784,3.949595332
1459,Course_1459,Office Tools,48,2172,69.39920132,Udemy,192.1560592,4.002526842
1460,Course_1460,Marketing,28,1215,72.78960302,Udemy,127.0494961,4.107986619
1461,Course_1461,Design,39,4253,58.88855491,Udemy,119.8292605,4.358428217
1462,Course_1462,Programming,86,859,93.92803729,Coursera,46.86853253,3.852636383
1463,Course_1463,Programming,67,3550,84.4905986,Coursera,113.1773592,4.32307646
1464,Course_1464,AI,12,2530,63.83668934,Udemy,117.6569115,3.050422263
1465,Course_1465,Office Tools,41,4025,59.00929944,Udemy,143.6557404,4.401271038
1466,Course_1466,Data Science,98,1891,56.18089259,edX,87.1849276,4.591887654
1467,Course_1467,Design,75,273,58.7509803,edX,110.5292582,4.634671996
1468,Course_1468,Business,31,647,68.5925535,Udemy,66.04219174,4.45712047
1469,Course_1469,Business,35,2842,91.7226993,Coursera,171.7009015,3.505588415
1470,Course_1470,Technology,67,4751,64.54783315,LinkedIn Learning,171.433189,3.471504265
1471,Course_1471,Programming,90,1589,78.83310297,LinkedIn Learning,50.71971875,3.462959282
1472,Course_1472,Office Tools,58,1604,84.13410999,LinkedIn Learning,62.92030838,3.121996499
1473,Course_1473,Programming,52,2603,98.88685933,Coursera,129.8142429,3.215153794
1474,Course_1474,Office Tools,39,4239,75.74652456,Udemy,22.53841197,4.29808681
1475,Course_1475,Office Tools,22,1749,89.43039767,edX,183.9783105,3.59051528
1476,Course_1476,Design,14,579,75.63594905,edX,70.58430905,4.208106404
1477,Course_1477,Finance,99,4713,58.35888054,LinkedIn Learning,60.14458746,4.298839393
1478,Course_1478,Business,80,3165,56.01267979,LinkedIn Learning,173.3829013,4.34166594
1479,Course_1479,Finance,67,1417,88.76138523,edX,57.37851871,3.388215495
1480,Course_1480,Business,31,965,52.73649297,edX,16.66847345,3.427612297
1481,Course_1481,Data Science,56,3312,86.01658518,edX,60.98247499,3.947970368
1482,Course_1482,Design,12,3891,87.04435043,edX,57.74858593,4.418658237
1483,Course_1483,Design,72,571,95.7562106,Coursera,95.14616598,4.895514153
1484,Course_1484,Design,74,3738,56.29341526,edX,163.2869397,4.255012524
1485,Course_1485,Office Tools,10,2362,52.11663848,Udemy,183.3245989,4.018984203
1486,Course_1486,Programming,86,953,72.2799268,Coursera,36.09507208,4.149630057
1487,Course_1487,Data Science,82,4321,81.77878824,LinkedIn Learning,94.56277432,4.014539282
1488,Course_1488,Data Science,19,2769,59.97172736,edX,56.39589966,4.100592018
1489,Course_1489,Business,53,1127,91.73403415,Coursera,168.0744257,4.315286416
1490,Course_1490,AI,98,1553,86.46248422,edX,126.4330673,3.579745228
1491,Course_1491,Marketing,23,244,69.73443423,Udemy,65.40808338,4.47655858
1492,Course_1492,AI,92,782,68.28382615,LinkedIn Learning,151.5885181,4.609008751
1493,Course_1493,Marketing,75,3996,79.97844592,Coursera,78.86090535,4.499721677
1494,Course_1494,Design,50,1211,92.66647082,edX,82.37140494,3.307299283
1495,Course_1495,Programming,93,1207,82.04240251,edX,155.1926992,4.04253999
1496,Course_1496,Programming,93,3472,56.15513856,edX,192.1953638,3.781721459
1497,Course_1497,Design,62,1190,64.36998272,Coursera,178.5101921,3.830144073
1498,Course_1498,Business,39,138,55.83039911,LinkedIn Learning,66.41805539,3.155176373
1499,Course_1499,AI,51,3310,74.53163106,edX,198.1639139,3.030788931
1500,Course_1500,Technology,34,475,70.77327077,Coursera,142.5584566,4.990180403
1501,Course_1501,Office Tools,46,3001,61.92865978,Coursera,159.3338118,4.516138236
1502,Course_1502,Programming,12,2551,67.39341762,edX,187.2196652,4.500734363
1503,Course_1503,Finance,69,4306,55.40392452,LinkedIn Learning,125.7376698,3.637958505
1504,Course_1504,Data Science,93,3554,72.78351928,Coursera,66.25547442,4.606203121
1505,Course_1505,Business,83,4990,73.83522529,LinkedIn Learning,132.5648907,4.399066776
1506,Course_1506,Data Science,85,2890,78.41907508,Udemy,186.4684314,3.475863634
1507,Course_1507,Business,26,2563,87.11197978,LinkedIn Learning,55.56928271,4.372439958
1508,Course_1508,Finance,26,3855,71.5800524,Udemy,171.83127,4.188151982
1509,Course_1509,Marketing,91,2475,69.4920649,LinkedIn Learning,137.3511063,4.796547152
1510,Course_1510,Design,65,4672,70.32058349,LinkedIn Learning,18.9896431,3.749569472
1511,Course_1511,Business,64,1385,99.41691524,Udemy,45.30587926,3.869696411
1512,Course_1512,Design,39,512,58.91265807,edX,86.27880021,3.671127744
1513,Course_1513,Design,57,270,93.08318499,Coursera,29.36209376,4.693927157
1514,Course_1514,Technology,98,2128,58.80383015,LinkedIn Learning,169.8669225,4.237537835
1515,Course_1515,Design,39,1775,71.39614755,Udemy,163.8375397,3.064423055
1516,Course_1516,Business,49,406,79.3786115,Udemy,40.55941642,3.454363335
1517,Course_1517,Technology,46,2766,55.32635621,Udemy,191.8184253,4.748921452
1518,Course_1518,Data Science,43,4906,96.2835695,Udemy,141.7453154,3.04815125
1519,Course_1519,Programming,47,2549,88.34206553,Udemy,134.159871,4.926327003
1520,Course_1520,Technology,23,3470,67.7321307,LinkedIn Learning,55.11475178,4.881120785
1521,Course_1521,AI,16,489,88.64611709,Udemy,156.7545952,4.558895855
1522,Course_1522,AI,89,1066,79.61568409,edX,50.85553064,4.985219062
1523,Course_1523,Design,41,2980,90.13921169,Udemy,47.80722135,4.583707373
1524,Course_1524,Technology,47,1357,55.66239193,Udemy,84.82118268,3.281440426
1525,Course_1525,Finance,42,118,82.25119786,edX,18.463864,4.881948323
1526,Course_1526,Programming,16,3640,57.37730126,LinkedIn Learning,126.4073992,4.508590565
1527,Course_1527,Technology,57,4065,77.27023104,Coursera,128.0047512,3.876663428
1528,Course_1528,Programming,68,1308,93.78683442,Udemy,64.87363066,4.713009656
1529,Course_1529,Marketing,18,1542,83.52963977,LinkedIn Learning,28.52494063,3.254648238
1530,Course_1530,Finance,43,1588,76.93899161,Coursera,107.187153,4.855350606
1531,Course_1531,Office Tools,39,1713,79.57933693,Udemy,119.1882599,4.877951328
1532,Course_1532,Programming,89,4727,88.49095838,edX,68.10475586,3.011555569
1533,Course_1533,Business,51,2309,70.80804122,Udemy,50.8861284,3.062159837
1534,Course_1534,Office Tools,59,2503,79.85926193,Udemy,80.45260688,4.726333795
1535,Course_1535,Business,32,821,97.84976826,Udemy,87.57222875,4.0567225
1536,Course_1536,Office Tools,76,2349,69.21093191,edX,43.62663215,3.942737556
1537,Course_1537,Design,30,4005,68.5585728,Coursera,128.3068797,4.029354845
1538,Course_1538,Business,90,1327,75.86073529,Udemy,10.05792972,4.532773952
1539,Course_1539,Business,58,1349,74.90129815,LinkedIn Learning,78.95816558,3.066184549
1540,Course_1540,Marketing,40,1902,53.12604224,Udemy,97.0977661,4.131949692
1541,Course_1541,Marketing,15,2712,66.81767975,LinkedIn Learning,58.82192934,3.284843522
1542,Course_1542,Office Tools,85,2476,96.82817035,LinkedIn Learning,141.5014794,3.291947925
1543,Course_1543,Office Tools,16,1145,72.62433784,Coursera,198.5543991,4.595157729
1544,Course_1544,Office Tools,37,3362,50.41271175,Coursera,158.9967678,4.554219344
1545,Course_1545,Design,48,2909,91.96343023,LinkedIn Learning,112.4484029,4.099772915
1546,Course_1546,Finance,49,2087,62.95757492,Coursera,157.486642,4.040031846
1547,Course_1547,Technology,21,2399,54.42836264,Coursera,127.0621611,4.786471133
1548,Course_1548,Marketing,16,2030,64.07929137,LinkedIn Learning,17.14069069,4.942963107
1549,Course_1549,Data Science,10,1717,57.24108044,Coursera,72.78551491,3.199636902
1550,Course_1550,Data Science,75,2088,58.21177402,Coursera,85.35958892,3.813556007
1551,Course_1551,Technology,46,2363,90.19098429,Udemy,141.4531,4.049993135
1552,Course_1552,Finance,40,4584,97.42563579,LinkedIn Learning,164.6345974,4.073186017
1553,Course_1553,Finance,22,4812,93.02021096,Udemy,147.9437157,3.287030256
1554,Course_1554,Data Science,15,4863,99.5485062,LinkedIn Learning,55.67516619,4.384803478
1555,Course_1555,Business,43,638,80.07662319,Coursera,151.5260411,4.386295374
1556,Course_1556,Programming,29,4706,68.53020819,Udemy,130.1317031,4.520010941
1557,Course_1557,Data Science,66,3633,92.52790999,Udemy,23.04813459,3.807930343
1558,Course_1558,Office Tools,100,390,81.95848745,Coursera,181.868639,3.14166516
1559,Course_1559,Design,69,3061,87.90605103,Coursera,166.9509936,3.428740658
1560,Course_1560,Programming,77,2307,50.38740624,Coursera,142.3850571,3.354684315
1561,Course_1561,Office Tools,19,1130,86.63450028,Udemy,55.28540022,3.405137939
1562,Course_1562,Programming,24,2072,98.45707462,Coursera,163.3248433,4.339925507
1563,Course_1563,Office Tools,71,2341,95.57669399,Coursera,69.426433,4.539664175
1564,Course_1564,AI,46,3073,51.72708786,LinkedIn Learning,149.4215069,3.581353305
1565,Course_1565,Programming,20,2276,53.66079886,edX,126.9723628,3.345356063
1566,Course_1566,Technology,77,3523,88.80030148,LinkedIn Learning,31.24820555,3.547394551
1567,Course_1567,Design,60,1945,55.15074781,Udemy,166.3126429,4.519951616
1568,Course_1568,Technology,61,3029,76.44643672,edX,11.11066853,4.237016182
1569,Course_1569,Programming,98,4309,64.6679707,Udemy,157.0256586,4.415066451
1570,Course_1570,Office Tools,42,2153,99.41134649,Coursera,97.68640597,4.441535295
1571,Course_1571,Design,48,3311,72.58968464,LinkedIn Learning,134.4308476,3.123261035
1572,Course_1572,AI,46,3599,53.9814529,Udemy,184.2651516,4.072735177
1573,Course_1573,Design,47,2607,81.7952027,Udemy,47.30554889,3.850816576
1574,Course_1574,Programming,16,2777,98.91387119,Coursera,123.8196841,4.532808695
1575,Course_1575,Business,29,4158,76.20822781,LinkedIn Learning,175.2937584,4.053858029
1576,Course_1576,Marketing,35,3794,99.10615853,Udemy,36.21925472,4.273682733
1577,Course_1577,Design,41,2311,77.19896763,Coursera,31.11951634,4.338593425
1578,Course_1578,Technology,80,926,99.16487276,Udemy,198.5496766,3.37656354
1579,Course_1579,Design,100,2539,78.09269687,Coursera,111.4527126,4.75918217
1580,Course_1580,Business,77,2841,75.44587518,Coursera,56.97282022,4.599476186
1581,Course_1581,Business,94,4964,94.42136395,edX,81.40554514,3.538143828
1582,Course_1582,Programming,34,1975,94.41950325,LinkedIn Learning,122.7196508,3.71040013
1583,Course_1583,Office Tools,77,3799,91.18434492,Coursera,121.1327925,4.548592647
1584,Course_1584,Design,19,2018,59.35125954,edX,56.1452112,3.585377941
1585,Course_1585,Data Science,18,4715,96.89507878,LinkedIn Learning,14.79248407,3.004951077
1586,Course_1586,Data Science,41,2561,99.27787529,LinkedIn Learning,22.73695162,3.616390578
1587,Course_1587,Finance,92,200,99.37333022,Coursera,190.5220981,4.695696574
1588,Course_1588,Technology,34,2538,96.22148733,LinkedIn Learning,86.99089278,3.520747805
1589,Course_1589,AI,81,2160,84.61559821,Udemy,126.6851415,3.289824046
1590,Course_1590,AI,80,2596,56.49300396,edX,82.02663999,3.800803389
1591,Course_1591,Business,86,1881,96.26247974,edX,81.14166368,3.824916603
1592,Course_1592,Business,18,4861,95.01418301,edX,151.3245395,3.653047283
1593,Course_1593,Finance,55,4205,63.76642231,Coursera,17.92530853,4.77876907
1594,Course_1594,Business,89,824,67.20133868,LinkedIn Learning,126.5476109,4.025063153
1595,Course_1595,Marketing,64,2013,90.08657485,Coursera,199.1905809,3.118537434
1596,Course_1596,Design,91,3534,98.03555613,LinkedIn Learning,114.4973627,3.164459363
1597,Course_1597,Office Tools,69,4502,78.35197044,LinkedIn Learning,34.52948996,4.951195101
1598,Course_1598,Finance,76,4876,73.71587965,Udemy,64.29821734,3.313614712
1599,Course_1599,Programming,37,3576,74.71021659,LinkedIn Learning,99.37312631,3.143788538
1600,Course_1600,Technology,84,4657,77.21044612,Udemy,156.85685,3.061438917
1601,Course_1601,Business,85,139,99.24161202,Coursera,192.6870558,4.535863543
1602,Course_1602,Data Science,32,1475,76.16825382,Coursera,188.5223378,3.670325256
1603,Course_1603,Office Tools,98,1080,58.73882287,Udemy,135.4587374,3.94565457
1604,Course_1604,Office Tools,55,104,70.01962995,Coursera,142.4833322,4.216989783
1605,Course_1605,Technology,28,427,75.58898442,Coursera,128.480773,4.284951898
1606,Course_1606,AI,63,769,91.48356859,Udemy,140.9402826,3.922868211
1607,Course_1607,Finance,19,1062,67.22898264,LinkedIn Learning,148.8869405,4.253790808
1608,Course_1608,AI,77,2179,55.23519969,LinkedIn Learning,56.93685918,3.956984296
1609,Course_1609,AI,93,599,67.88855887,Coursera,49.31009882,3.775141002
1610,Course_1610,Marketing,55,1430,71.59314369,edX,45.55668937,3.172184111
1611,Course_1611,Finance,58,3778,65.74072135,edX,69.13660523,3.347138823
1612,Course_1612,Design,57,3887,69.53800579,edX,177.7609616,3.383632322
1613,Course_1613,Technology,37,3112,57.6168928,Coursera,12.91133035,3.560767873
1614,Course_1614,Data Science,23,488,95.52447733,LinkedIn Learning,14.6874077,4.061025866
1615,Course_1615,Finance,29,1586,83.49952433,Coursera,21.44165847,3.22910829
1616,Course_1616,Marketing,81,1589,72.61394838,edX,70.92936299,4.359322852
1617,Course_1617,Finance,29,4108,65.40744104,Udemy,112.6155179,3.694020656
1618,Course_1618,Technology,98,1729,50.45623101,LinkedIn Learning,42.61644294,3.898725699
1619,Course_1619,Data Science,43,4795,72.30487316,edX,102.1118406,3.902255908
1620,Course_1620,Finance,81,3282,69.87430138,Coursera,171.5442785,3.542239437
1621,Course_1621,Design,95,3457,85.38911627,Udemy,48.33726754,3.774940354
1622,Course_1622,AI,38,1604,69.26830046,LinkedIn Learning,138.2761752,3.907387702
1623,Course_1623,Data Science,61,1682,89.3040436,Udemy,13.87730392,4.708194375
1624,Course_1624,Technology,55,3708,87.07831073,LinkedIn Learning,142.5112695,3.837020936
1625,Course_1625,Programming,29,953,52.15504161,LinkedIn Learning,63.11256311,3.351647471
1626,Course_1626,Finance,99,3571,69.36479359,Coursera,196.4933395,3.275131137
1627,Course_1627,Business,61,2355,89.77072794,Udemy,138.1882235,4.671124754
1628,Course_1628,Programming,14,2337,96.1791013,Coursera,139.8384499,3.861650976
1629,Course_1629,Marketing,95,4656,83.56540357,LinkedIn Learning,34.61222963,3.448654466
1630,Course_1630,Data Science,38,181,79.07286343,Coursera,34.49757603,3.530717646
1631,Course_1631,Programming,18,4702,67.56455301,LinkedIn Learning,11.06951448,4.56780701
1632,Course_1632,AI,25,3682,80.73858703,edX,186.0243776,4.583312369
1633,Course_1633,Data Science,86,246,67.84055556,Udemy,147.5655164,4.221121217
1634,Course_1634,Design,49,832,74.77315489,Udemy,32.48575547,3.28897437
1635,Course_1635,Technology,39,155,80.42926846,edX,71.14107335,4.834277143
1636,Course_1636,Business,36,1848,74.70661437,Coursera,136.152209,3.384717449
1637,Course_1637,AI,32,1550,59.48981883,LinkedIn Learning,47.48866413,4.21405479
1638,Course_1638,AI,48,815,98.56588024,Udemy,57.8387715,3.071446683
1639,Course_1639,Business,17,1851,76.0582188,LinkedIn Learning,86.08396184,4.498132768
1640,Course_1640,Marketing,58,3898,54.38322787,LinkedIn Learning,69.22238894,4.174209048
1641,Course_1641,Office Tools,68,4520,82.82295828,LinkedIn Learning,20.21294595,3.477085005
1642,Course_1642,Office Tools,72,315,64.69804631,Coursera,182.4251321,3.151409475
1643,Course_1643,Business,71,2373,73.26113025,Coursera,27.39370513,4.63678948
1644,Course_1644,Marketing,85,1461,69.10308055,LinkedIn Learning,83.75961909,4.354103341
1645,Course_1645,Programming,11,3869,85.9332631,LinkedIn Learning,143.2360836,3.612192658
1646,Course_1646,Business,13,2311,63.90398739,Coursera,27.26210819,3.635985816
1647,Course_1647,Finance,90,4021,97.99407684,edX,119.0677301,3.250945338
1648,Course_1648,Business,36,1125,91.686209,LinkedIn Learning,158.9548269,4.670085728
1649,Course_1649,AI,76,2992,52.17757153,Coursera,182.564392,3.170206544
1650,Course_1650,Technology,53,1557,91.17804036,edX,129.3456032,4.712266446
1651,Course_1651,Design,76,3439,78.63378686,Coursera,11.90627276,4.041280896
1652,Course_1652,Data Science,31,3231,92.17318076,LinkedIn Learning,43.58748839,3.479156056
1653,Course_1653,Design,55,4894,72.70418417,edX,193.7922328,3.818070354
1654,Course_1654,Finance,95,1964,94.8216721,edX,113.3067458,4.197213496
1655,Course_1655,Data Science,83,3229,87.93844084,Udemy,68.28870122,3.202247234
1656,Course_1656,Design,60,1358,94.84681458,Coursera,181.7628859,3.477616592
1657,Course_1657,Finance,97,3715,79.6303677,Udemy,150.6207006,4.578126968
1658,Course_1658,AI,46,1885,98.41528451,edX,45.44077774,4.165746676
1659,Course_1659,AI,66,1355,72.29012505,Coursera,87.65869904,4.14757589
1660,Course_1660,Marketing,76,881,69.86405171,LinkedIn Learning,78.04458575,3.83238084
1661,Course_1661,Finance,11,2758,83.33151881,edX,13.0547048,3.393560429
1662,Course_1662,Office Tools,97,3189,87.04380263,LinkedIn Learning,70.98175166,3.837438261
1663,Course_1663,Marketing,70,885,94.05806725,edX,110.1803134,3.109050499
1664,Course_1664,Design,16,264,96.64809004,Coursera,58.47024203,3.060808785
1665,Course_1665,Office Tools,81,586,65.36229162,edX,105.1247151,3.582934275
1666,Course_1666,Technology,57,4386,53.7635956,Coursera,99.46550932,3.059689894
1667,Course_1667,Business,77,698,62.75363091,Coursera,173.2646178,4.396706857
1668,Course_1668,AI,88,4316,82.19681598,Coursera,136.317571,4.426784089
1669,Course_1669,Business,55,4313,90.24211487,edX,180.9977714,3.914510737
1670,Course_1670,Finance,71,3028,99.05373119,edX,71.42383973,4.904661594
1671,Course_1671,Marketing,36,3326,87.71221053,Coursera,150.0970716,3.941435622
1672,Course_1672,Programming,87,272,54.52608556,LinkedIn Learning,183.4223327,3.723095333
1673,Course_1673,Business,98,2204,98.64187031,Udemy,64.89916962,3.652761358
1674,Course_1674,Finance,18,2107,54.50456145,Coursera,175.7852717,4.375230823
1675,Course_1675,Design,85,2351,68.26794598,edX,127.0913575,4.990642462
1676,Course_1676,Business,88,2446,88.7795029,Udemy,154.8676991,4.508665529
1677,Course_1677,Business,30,1006,54.81456855,Udemy,59.52673328,3.899219153
1678,Course_1678,Data Science,48,4528,98.32290993,Udemy,81.92235997,4.190111693
1679,Course_1679,Programming,39,1986,89.37414073,Udemy,165.2704431,3.444291042
1680,Course_1680,Business,11,4579,81.75617692,Udemy,18.327675,3.921231454
1681,Course_1681,Office Tools,63,3977,58.74564789,edX,113.9584485,4.903328779
1682,Course_1682,Design,30,1606,85.11487644,Coursera,40.64002356,4.034126187
1683,Course_1683,Data Science,23,1471,85.67890098,LinkedIn Learning,124.333694,4.193298417
1684,Course_1684,Marketing,60,659,60.80861242,Udemy,41.66098007,4.409300969
1685,Course_1685,Programming,38,1358,87.99665591,Coursera,35.0456725,3.279052125
1686,Course_1686,Programming,77,3523,83.73191692,edX,189.5224032,4.451342899
1687,Course_1687,Finance,52,2152,78.23965823,edX,75.5368166,3.210949096
1688,Course_1688,Design,27,3816,63.79800054,Coursera,195.095814,4.640594253
1689,Course_1689,Office Tools,82,3446,89.32738777,Udemy,58.99937668,3.077010078
1690,Course_1690,Data Science,99,1461,99.6567565,LinkedIn Learning,127.3941761,3.134300721
1691,Course_1691,Data Science,86,102,52.33063817,Coursera,56.31876073,3.053345216
1692,Course_1692,Design,19,4380,74.5860733,LinkedIn Learning,88.85535345,4.400577788
1693,Course_1693,Programming,72,781,74.93957749,Udemy,63.06284177,3.809509664
1694,Course_1694,Finance,68,4769,63.02587012,LinkedIn Learning,171.7498705,3.299678012
1695,Course_1695,Data Science,40,3829,99.21644819,Udemy,157.6069239,4.754133831
1696,Course_1696,Data Science,84,1010,84.69249622,Coursera,93.25404976,4.194244059
1697,Course_1697,Business,21,601,91.64986584,LinkedIn Learning,162.3960392,3.080105644
1698,Course_1698,Business,74,1236,75.79271858,LinkedIn Learning,97.42299317,3.672147976
1699,Course_1699,Office Tools,64,3932,50.46129976,Coursera,138.636916,3.67523236
1700,Course_1700,Finance,78,918,70.93045593,edX,92.50292051,3.509527819
1701,Course_1701,Design,36,2673,71.56649213,LinkedIn Learning,187.9463714,3.658705081
1702,Course_1702,Programming,46,4216,85.22999351,Coursera,140.6507654,3.549650765
1703,Course_1703,Business,41,4605,99.84949103,Udemy,139.118611,4.192989191
1704,Course_1704,Technology,94,3508,57.8385095,Coursera,78.99263495,3.779021092
1705,Course_1705,Business,39,2827,85.17357237,Coursera,157.8603987,4.628969249
1706,Course_1706,Finance,94,587,74.8235378,edX,197.8000669,3.296971714
1707,Course_1707,Office Tools,50,1240,53.99906032,LinkedIn Learning,146.8594422,4.203218824
1708,Course_1708,Design,91,964,76.62816828,Udemy,36.7920692,3.490872859
1709,Course_1709,Marketing,20,4530,69.57259951,Coursera,186.730028,4.331493482
1710,Course_1710,Business,29,4946,63.9518596,Udemy,105.6765125,4.394295446
1711,Course_1711,Business,47,4672,54.36301501,Coursera,34.47055371,3.041171994
1712,Course_1712,Programming,83,3039,77.91210869,Coursera,184.9427878,3.649076381
1713,Course_1713,Office Tools,86,4437,81.9130818,Udemy,167.3377415,3.192189274
1714,Course_1714,Marketing,87,3391,88.3709612,edX,43.72873916,4.296102063
1715,Course_1715,Design,55,4442,80.4340513,Coursera,120.4968791,3.680070828
1716,Course_1716,Office Tools,94,1381,60.12673355,LinkedIn Learning,126.8205267,3.264753666
1717,Course_1717,Data Science,89,1313,53.14404828,Coursera,197.0809581,3.835076946
1718,Course_1718,Data Science,60,3622,91.40662214,Coursera,167.2929536,3.646019023
1719,Course_1719,Marketing,35,3792,94.67340949,edX,71.37418415,3.328575939
1720,Course_1720,Finance,66,3369,51.90575857,Udemy,195.947305,3.003938548
1721,Course_1721,Marketing,57,4084,89.27454159,edX,83.7030481,3.195567946
1722,Course_1722,Design,98,3827,76.81815751,LinkedIn Learning,120.8874772,3.625576266
1723,Course_1723,Data Science,17,2997,97.97095422,Coursera,130.5932662,4.127294941
1724,Course_1724,Office Tools,91,4816,93.0542575,Udemy,21.62410513,3.057875443
1725,Course_1725,Business,65,2264,60.85713034,edX,141.3608553,4.785251198
1726,Course_1726,Design,30,690,61.76879495,edX,91.38360204,4.400384515
1727,Course_1727,Office Tools,75,3109,59.15466558,Udemy,70.48786178,4.468921547
1728,Course_1728,Design,74,4285,52.60272748,Udemy,136.3616816,4.971589492
1729,Course_1729,Technology,94,2295,76.46603832,Coursera,179.3711883,3.510570147
1730,Course_1730,Technology,88,1210,58.499742,Udemy,102.2355343,3.133021961
1731,Course_1731,Data Science,19,141,89.4915829,Udemy,110.6634352,3.578987446
1732,Course_1732,Marketing,79,3410,98.59120402,edX,66.85326353,4.414700556
1733,Course_1733,AI,22,1008,88.1613504,edX,191.1176002,3.892309013
1734,Course_1734,Marketing,30,1583,54.59217352,Coursera,46.78195748,4.185737366
1735,Course_1735,Data Science,70,2816,86.55109497,Udemy,142.4748505,3.514660809
1736,Course_1736,Business,97,3757,84.24641593,Udemy,170.5788128,4.117867899
1737,Course_1737,Design,85,158,77.67434199,edX,132.7720223,4.793817325
1738,Course_1738,Office Tools,37,3781,92.88535232,Udemy,36.35868082,3.813789967
1739,Course_1739,Data Science,46,2462,74.99993225,Coursera,155.3156995,3.556410714
1740,Course_1740,Business,97,4805,81.73329326,LinkedIn Learning,90.52841047,4.067256155
1741,Course_1741,Data Science,20,3155,75.14854455,Udemy,14.0370563,4.077924136
1742,Course_1742,Finance,17,3616,52.74661984,Coursera,57.73751807,4.870325984
1743,Course_1743,AI,68,2365,87.19371268,Udemy,120.8529221,3.155598409
1744,Course_1744,Technology,81,372,84.13070703,LinkedIn Learning,95.91791721,3.104032412
1745,Course_1745,Data Science,55,3350,74.43886962,Udemy,149.1091712,4.10600198
1746,Course_1746,Marketing,65,2627,60.41125071,Udemy,117.6445121,4.266832005
1747,Course_1747,AI,26,2581,89.18883471,LinkedIn Learning,151.512499,4.077068255
1748,Course_1748,Business,39,679,53.83931826,LinkedIn Learning,162.7624506,4.526791072
1749,Course_1749,Business,21,503,57.81748822,Coursera,108.3150706,4.322132469
1750,Course_1750,Business,63,179,91.52510526,edX,71.68305902,4.954186923
1751,Course_1751,Programming,33,161,91.27131595,edX,130.9022875,4.803098087
1752,Course_1752,Technology,37,3915,65.15814268,LinkedIn Learning,26.34902837,3.967050219
1753,Course_1753,Data Science,18,3979,71.49520806,edX,141.915151,3.146544572
1754,Course_1754,Programming,20,1013,69.61111648,edX,158.3756424,3.844811273
1755,Course_1755,Office Tools,94,437,86.50337699,LinkedIn Learning,89.74331116,3.081547588
1756,Course_1756,Design,32,2026,56.54800032,edX,184.0513836,4.089340599
1757,Course_1757,Technology,68,3218,81.56203631,edX,59.92729698,3.385090841
1758,Course_1758,Finance,13,1137,73.47923013,Coursera,134.6378197,4.861418697
1759,Course_1759,Data Science,60,1305,51.91516025,Coursera,159.3525486,3.108609172
1760,Course_1760,Data Science,48,832,83.40557736,Udemy,10.50057905,4.237907437
1761,Course_1761,Data Science,26,4401,57.41735921,Coursera,96.35640948,4.207881215
1762,Course_1762,Programming,68,1676,58.16313564,LinkedIn Learning,33.1771795,3.72984504
1763,Course_1763,Marketing,69,867,80.95490759,edX,14.27692084,3.909837938
1764,Course_1764,Finance,53,905,77.08462179,Coursera,83.86517972,4.310690245
1765,Course_1765,Design,72,1752,65.85834103,Udemy,118.0938846,3.495729832
1766,Course_1766,Finance,89,4149,84.69107443,edX,89.0516874,4.273206356
1767,Course_1767,AI,84,2880,98.95898577,LinkedIn Learning,151.5508952,4.630741507
1768,Course_1768,Finance,70,698,66.33305697,edX,92.45317775,4.947911071
1769,Course_1769,Design,52,3916,53.14046898,Udemy,163.012062,4.006623131
1770,Course_1770,Marketing,63,3426,61.28240081,Coursera,192.3413892,3.314779477
1771,Course_1771,Technology,64,3868,83.61530816,edX,95.43600106,3.730458799
1772,Course_1772,Business,57,122,56.02283658,LinkedIn Learning,134.5821426,3.36233168
1773,Course_1773,Office Tools,84,4640,98.45144999,LinkedIn Learning,118.3432583,3.203887653
1774,Course_1774,AI,51,3559,99.86777056,Udemy,147.0905813,4.608930763
1775,Course_1775,AI,44,1975,54.48592709,edX,13.55761822,3.379447044
1776,Course_1776,Programming,72,3404,81.57934757,edX,146.7990997,4.292151126
1777,Course_1777,Finance,96,364,70.9420307,LinkedIn Learning,195.3224285,3.379573134
1778,Course_1778,Office Tools,42,846,98.76730699,edX,152.3189182,4.922500799
1779,Course_1779,Business,73,3624,81.71305294,LinkedIn Learning,183.7312238,3.368396101
1780,Course_1780,Design,19,567,92.24459175,Coursera,114.1866687,3.860753278
1781,Course_1781,Finance,11,1285,70.58018598,edX,180.4080725,4.009486776
1782,Course_1782,Business,26,1670,62.51755677,Coursera,144.0578403,4.503581924
1783,Course_1783,Programming,20,4390,91.39178489,edX,141.1820316,4.9810339
1784,Course_1784,Design,62,804,80.48820731,Coursera,177.1899373,4.011632591
1785,Course_1785,Design,82,4035,83.8326093,Udemy,78.45314911,4.303269296
1786,Course_1786,Business,70,421,54.8354892,edX,31.04611647,4.206025194
1787,Course_1787,Data Science,97,415,59.06815885,edX,21.59883944,4.772395755
1788,Course_1788,Office Tools,15,617,93.2382288,edX,19.16655336,4.153089039
1789,Course_1789,Data Science,26,1519,62.18026211,Udemy,110.0607719,3.712402541
1790,Course_1790,Technology,95,1447,52.58187639,edX,177.968009,3.905969883
1791,Course_1791,Programming,96,4257,92.20461259,LinkedIn Learning,184.8552538,4.986748268
